,회의번호,대수,회의구분,회수,차수,회의연도,안건,발언자,발언순번,sent_raw,sent_id
1280,1230,3,본회의,제20회,제81차,1955,"4. 체신요금 개정에 대한 개정안 
5. 통상우편물의종류및요금에관한법률 중 개정법률안",신규식 의원,103,그러나 체신부 소관인 전화는 고장이 났다고 해서 한 달이 통화가 되지 않드라도 전화요금은 하루만 경과하면 1할씩 독촉료를 받는 것 같은데 국민에게…… 국민이라는 것보다 주권자에게 행정부는 이런 부담을 시킬 수 있는가 없는가 여기에 대해서 답변해 주시기 바라는 것입니다.,1117
1281,1230,3,본회의,제20회,제81차,1955,11. 총예산안 제출에 대한 경고에 관한 결의안,박영종 의원,197,그러나 국회에서 어떠한 헌법의 보호를 받으면서 혹은 법률의 기반에 입각해서 혹은 주권재민이라고 하는 민주주의 기반원칙에서 민중이 우리를 지지해 주는 어떠한 그러한 것에 여기에서 의거해 가지고 이러한 결의를 해 가지고 정부에 보낼난다 하는 이러한 것에 대해서 함부로 복종해라 하는 것에 대해서는 나는 복종할 수 없에요.,1118
1282,1231,3,본회의,제20회,제777차,1955,개의,사무총장 최정우,4,"다섯째로 가결된 21건의 결의안 중에는 미국대통령․상하 양원에 경제 및 군사원조의 증가를 요청하고 국제연합 및 참전 16개 원수에게 휴전협정의 폐기를 요청하며 4대국 수뇌회담에 아국의 태도를 표명하고 서독의 주권회복과 오지리(墺地利)의 독립을 축하하는 등 외교에 관한 것이 8건, 예산안 심사에 관한 것이 3건 있고, 이 외에 과도정부 시 집회허가규칙의 효력 상실을 확인하고 개정된 정부조직법 시행을 촉구하며 농업정책의 졸렬을 규탄하여 농림부장관의 불신임을 결의한 것 등을 들 수 있읍니다.",1119
1283,1233,3,본회의,제21회,제1차,1955,3. 긴급명령 및 긴급재정처분 심사에 관한 건,박영종 의원,42,우리 국회의원이 다 주권적 입장에서 이것을 심의해야 돼요.,1120
1285,1239,3,본회의,제21회,제7차,1955,2. 긴급명령 및 재정긴급처분 승인에 관한 건,농림부차관 김원태,29,대한민국은 주권국가입니다.,1121
1286,1244,3,본회의,제21회,제12차,1955,2. 한국통일 및 안전보장에 관한 결의안,외무위원장 정기원,20,한국 국민은 소련이 공산주의권 예속국가의 일환으로서 북한에서 자행하고 있는 식민주의적 지배와 강압으로부터 북한을 해방할 것을 요구하며 민족자결원칙하에 주권자인 한국 인민의 자유의사와 자치적 권리에 의하여 북한 인민이 조국통일에 참여할 기회를 부여할 것을 요청한다.,1122
1287,1247,3,본회의,제21회,제15차,1955,3. 대구매일신문사 피습사건 진상조사 보고,조병옥 의원,40,대한민국의 헌법에 충성을 다하고 대한민국의 주권에 복종하는 국민들은 다 애국자라 그런 말이에요.,1123
1288,1247,3,본회의,제21회,제15차,1955,3. 대구매일신문사 피습사건 진상조사 보고,조병옥 의원,40,그런고로 우리나라에 주권정부가 생긴 이후에도 애국단체가 있다는 말은 당초 안 되요.,1124
1289,1249,3,본회의,제21회,제17차,1955,3. 국무위원 출석 요청에 관한 건,윤치영 의원,18,한 걸음 더 나가 얘기한다고 하면 미국 사람들의 상행위는 그네들이 대한민국 안에서 대한민국 주권에 대해서 침범했다고 지적하지 않을 수 없는 것입니다.,1125
1290,1250,3,본회의,제21회,제18차,1955,3. 외상과세 대책에 관한 질문,윤치영 의원,18,"오늘 내가 말씀하려고 하는 것은 어저께 제안자로서 잠간 설명했읍니다마는 이 문제가 대한민국 주권에 관한 것이고 또 대한민국의 체면뿐만 아니라 제10차 유엔총회가 열림에 한국 문제에 대해서 인도를 대표하는 크리슈나 메논이 한, 혹 잘하는 한국의 통일 문제를 끄내 가지고 국제연합의 결의를 무시하고 자기가 한 중공이나 쏘비에트 노서아의 앞잽이가 되어서 어떠한 통일 문제에 대한 선거 문제를 끄내고 있고 또한 미국과 한국 사이로 말하면 여러분이 잘 아시는 바와 마찬가지로 앞으로 불가분의 관계를 가지고 나가는 이러한 사태에 있는데 대한민국 국내에 대한 문제로 특별히 우리의 행정처분상 국내 조직체에 관계되는 문제와 대한민국 주권에 대한, 대한민국 대내대외에 대한 체면에 대한 문제를 가지고 여기에 어떤 상행위를 하는 한 법인체 혹은 개인이 이 나라에 와서 자기 스스로 자기의 불비한 것을 인정하지 아니하고 국제적으로 국내적으로 어떠한 혼란을 이르켰다는 것은 유감천만이라고 말하지 않을 수가 없는 것입니다.",1126
1291,1250,3,본회의,제21회,제18차,1955,3. 외상과세 대책에 관한 질문,윤치영 의원,18,"만일 이것이 있다고 하며는 이것은 한국의 주권에 대한 모독이요, 행정부에 대한 일종 폭동적 반항이라고 지적하지 아니할 수 없는 것이요, 어제도 잠간 말씀했지마는 만일 한국에 와 있는 미국 상사 단체나 개인, 상행위를 하는 사람들에게 한국 국민에게 대해서 대한민국 정부가 받는 그 세금이상의 세금을 받았다든지 대한민국 국민에 대해서 취체하는 그 조례와 규약 이상의 차별대우를 했다고 하면 몰라도 그렇지 아니했다고 하면 자기는 복종할 의무가 있는 것입니다.",1127
1292,1250,3,본회의,제21회,제18차,1955,3. 외상과세 대책에 관한 질문,윤치영 의원,18,"그다음에 일본이 얄타선언에 의해서, 포스탐선언에 의해서 그대로 무조건 항복하게 되었기 때문에 8월 15일 일본의 주권자 된 천황이 무조건 항복한다는 것을 발표했읍니다.",1128
1293,1251,3,본회의,제21회,제19차,1955,2. 외상과세 대책에 관한 질문,외무부장관서리 조정환,18,그리고 여기에 대해서 여러 가지로 주의해 주신 데 대해서 앞으로도 혹 우리 주권에 침해되는 일이 없도록 하겠읍니다.,1129
1294,1258,3,본회의,제21회,제26차,1955,2. 한국조폐공사법 중 개정법률안 제1독회,유옥우 의원,36,지금 이 화폐라는 것은 여러분이 잘 아시지만 즉 말하자면 화폐용지를 외국에서 수입해서 들여온다는 자체가 소위 주권을 가지고 있는 나라로서는 이것이 체면이 스지를 않는 것입니다.,1130
1295,1258,3,본회의,제21회,제26차,1955,2. 한국조폐공사법 중 개정법률안 제1독회,유옥우 의원,36,"그러면 이것을 민간에게 시킬 것이냐, 정부에서 할 것이냐 이것이 아마 우리 재정경제위원회에서 여러 가지 논의가 되었읍니다마는 첫째로 이 사업은 외환을 절약한다는 그 큰 의의가 있고 또 화폐용지를 주권을 가지고 있는 나라에서 외국에서 수입해서 사용한다는 그 자체가 체면이 스지 안는다는 것, 이 두 가지 의의가 있지만 이것은 민간에다가 시켜 가지고서는 첫째로 수지가 맞지 않는다…… 민간사업으로 해 가지고서는 이 사업이 수지를 맞추지 못해서 유지에 곤란한 것입니다.",1131
1296,1263,3,본회의,제21회,제31차,1955,3. 의원징계에 관한 건,조병옥 의원,52,오늘날 30여 년의 국민당의 역사가 있으니 하로 바삐…… 그러나 중국이 민주국가로 앞으로 발전하려면 이당치국의 그것을 포기하고 앞으로는 정당정치로 나가지 않으면 그 나라의 국권은 스지 못한다…… 내 판단이올시다.,1132
1297,1264,3,본회의,제21회,제32차,1955,2. 광주 집회․결사의 자유 방해에 관한 질문,신규식 의원,34,민주주의국가에 있어서 주권자인 국민은 누구나 물론하고 정부의 잘못에 대해서 의견도 말할 수 있고 비판할 수 있을 것입니다.,1133
1298,1268,3,본회의,제21회,제36차,1955,개의,의사국장 서상준,2,한미항공협정을 조속히 체결하여 항공주권을 확립할 것.,1134
1299,1269,3,본회의,제21회,제37차,1955,2. 도입비료 판매가격 개정에 관한 재정긴급처분 승인의 건,정명섭 의원,40,입헌정치에 있어서는 의회정치를 한다든가 이런 데 있어서는 주권재민에 있어 가지고 국가 최고의사를 창제한다든가 결정한다든가 하는 것은 이 국회 스스로가 결정해야 될 것입니다.,1135
1300,1269,3,본회의,제21회,제37차,1955,2. 도입비료 판매가격 개정에 관한 재정긴급처분 승인의 건,유옥우 의원,57,"내리면 같이 내리고…… 농민의 부담하는 비료값은 올려놓고 관영요금이나 또 농민이 생산한 미곡값은 내려야 된다는 이러한 행정을 하고 이러한 행정을 한다고 하며는 소위 말로는 농민이 8할이다, 주권은 재민이다 이런 말을 하면서 주인 된 농민의 부담을 더하는 것에 대해서는 오불관언한 이러한 정책을 정부에서 쓴다고 하며는 도대체 농민은 누구를 믿고서 살아갈 수 있으며 또 무엇을 가르켜 가지고서 주권은 재민이다 하는 것을 우리가 논의할 수가 있는가?",1136
1301,1272,3,본회의,제21회,제40차,1955,2. 국무위원 출석요청에 관한 건,윤치영 의원,10,특히 반도호텔을 중심해서…… 허나 이 사람들은 대한민국에서 정당한 과세를 내라고 하는데 물론 우리 공무원에 대해서 약점과…… 그런 것은 우리가 잘 알고 있지만 대한민국 주권을 침범하는 데는 우리가 용서할 수 없는 것이에요.,1137
1302,1275,3,본회의,제21회,제43차,1955,3. 단기 4288년산 미곡 일반매입 가격결정에 관한 동의안,이충환 의원,41,"지금 일본의 헌법과 마찬가지로 국회는 국권의 최고 상징이나 이러한 것이 헌법상에 명문으로서 나타나 있다면 양곡가격을 결정해 달라는 동의요청에 대해서, 정부 동의요청에 대해서 국회가 얼마던지 수정을 할 것 같으면 그 수정된 가격이 즉 양곡가격으로서 결정이 날 것입니다.",1138
1303,1281,3,본회의,제21회,제49차,1955,2. 한미항공협정체결 및 일반항공행정에 관한 건의안,교통체신위원장대리 강승구,50,제1항은 한미항공협정을 조속히 체결하여 항공주권을 확립할 것 이것이 건의안의 제1항이올시다.,1139
1304,1281,3,본회의,제21회,제49차,1955,2. 한미항공협정체결 및 일반항공행정에 관한 건의안,교통체신위원장대리 강승구,50,"아시는 바와 마찬가지로 우리 대한민국은 주권국가인데 지금 현재 이 항공 사정을 본다고 할 것 같으면 노스웨스트 즉 외국 비행기, 미국 비행기는 우리나라에 자유로 날라올 수 있게 되어 있읍니다.",1140
1305,1281,3,본회의,제21회,제49차,1955,2. 한미항공협정체결 및 일반항공행정에 관한 건의안,교통체신위원장대리 강승구,50,이것은 왜 그러냐 하면 일방적으로 미국비행기만 우리나라에 날라올 수 있게 되어 있는 이런 계약이 체결되어 있기 때문에 우리나라 비행기는 주권국가인 한국 비행기는…… 일방적인 미국 비행기는 받어들일 수 있지만 우리는 나가지 못하게 되어 있는 것이올시다.,1141
1306,1281,3,본회의,제21회,제49차,1955,2. 한미항공협정체결 및 일반항공행정에 관한 건의안,교통체신위원장대리 강승구,50,이것이 주권국가로서 있을 수 없는 얘기다 하는 문제올시다.,1142
1307,1281,3,본회의,제21회,제49차,1955,2. 한미항공협정체결 및 일반항공행정에 관한 건의안,교통체신위원장대리 강승구,50,그러나 현재 갈 수도 있는 소량의 태세도 갖춰 가지고 있지만 주권국가로서 앞날의 길을 열어 주어야 되겠다 이런 논의가 되었던 것이고 또는 교통체신분과위원회와 외무분과위원회에서 연석회의를 해 가지고 외무부장관서리를 초청해서 여기에 대한 질의까지 했던 것이올시다.,1143
1308,1281,3,본회의,제21회,제49차,1955,2. 한미항공협정체결 및 일반항공행정에 관한 건의안,교통체신위원장대리 강승구,50,그것은 날짜는 분명히 기억하기 곤란합니다마는 벌써 수삼 개월 전에 협의한 일이 있는데 그때에 당국자는 답변하기를 불원 장래에 곧 미국과도 협정을 해 볼 의사가 있다 또는 주권국가로서 일방적인 계약을 체결해서 우리 것은 나가지를 못하고 외국 것만 들어온다는 것은 우리 국가의 체면에도 좋지 않다는 것을 잘 알기 때문에 곧 추진해 보겠다 이런 얘기도 되었읍니다마는 아직까지 하고 있지 않기 때문에 우리는 이것을 행정부에 건의하자는 이런 의미로서 이 건의안을 낸 것이올시다.,1144
